# Copyright (C) 1991-2013 Altera Corporation
# Your use of Altera Corporation's design tools, logic functions 
# and other software and tools, and its AMPP partner logic 
# functions, and any output files from any of the foregoing 
# (including device programming or simulation files), and any 
# associated documentation or information are expressly subject 
# to the terms and conditions of the Altera Program License 
# Subscription Agreement, Altera MegaCore Function License 
# Agreement, or other applicable license agreement, including, 
# without limitation, that your use is for the sole purpose of 
# programming logic devices manufactured by Altera and sold by 
# Altera or its authorized distributors.  Please refer to the 
# applicable agreement for further details.

# Quartus II 64-Bit Version 13.0.1 Build 232 06/12/2013 Service Pack 1 SJ Web Edition
# File: C:\SPS\VeekMT2_assignments.csv
# Generated on: Fri Oct 06 14:12:12 2023

Status,From,To,Assignment Name,Value,Enabled,Entity,Comment,Tag
Ok,,LCD_SHLR,I/O Standard,2.5 V,Yes,,,
Ok,,LCD_UPDN,I/O Standard,2.5 V,Yes,,,
Ok,,LCD_VSD,I/O Standard,2.5 V,Yes,,,
Ok,,LSENSOR_ADDR_SEL,I/O Standard,2.5 V,Yes,,,
Ok,,LSENSOR_INT,I/O Standard,2.5 V,Yes,,,
Ok,,LSENSOR_SCL,I/O Standard,2.5 V,Yes,,,
Ok,,LSENSOR_SDA,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_CS_n,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_I2C_SCL,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_I2C_SDA,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_MCLK,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_CLK,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[0],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[1],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[2],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[3],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[4],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[5],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[6],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[7],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[8],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[9],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[10],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[11],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[12],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_D[13],I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_HS,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_PIXEL_VS,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_REFCLK,I/O Standard,2.5 V,Yes,,,
Ok,,MIPI_RESET_n,I/O Standard,2.5 V,Yes,,,
Ok,,MPU_AD0_SDO,I/O Standard,2.5 V,Yes,,,
Ok,,MPU_CS_n,I/O Standard,2.5 V,Yes,,,
Ok,,MPU_FSYNC,I/O Standard,2.5 V,Yes,,,
Ok,,MPU_INT,I/O Standard,2.5 V,Yes,,,
Ok,,MPU_SCL_SCLK,I/O Standard,2.5 V,Yes,,,
Ok,,MPU_SDA_SDI,I/O Standard,2.5 V,Yes,,,
Ok,,TOUCH_I2C_SCL,I/O Standard,2.5 V,Yes,,,
Ok,,TOUCH_I2C_SDA,I/O Standard,2.5 V,Yes,,,
Ok,,TOUCH_INT_n,I/O Standard,2.5 V,Yes,,,
Ok,,CAMERA_I2C_SCL,Location,PIN_R21,Yes,,,
Ok,,CAMERA_I2C_SDA,Location,PIN_F27,Yes,,,
Ok,,CAMERA_PWDN_n,Location,PIN_R22,Yes,,,
Ok,,LCD_B[0],Location,PIN_P28,Yes,,,
Ok,,LCD_B[1],Location,PIN_P27,Yes,,,
Ok,,LCD_B[2],Location,PIN_J24,Yes,,,
Ok,,LCD_B[3],Location,PIN_J23,Yes,,,
Ok,,LCD_B[4],Location,PIN_T26,Yes,,,
Ok,,LCD_B[5],Location,PIN_T25,Yes,,,
Ok,,LCD_B[6],Location,PIN_R26,Yes,,,
Ok,,LCD_B[7],Location,PIN_R25,Yes,,,
Ok,,LCD_DCLK,Location,PIN_V24,Yes,,,
Ok,,LCD_DE,Location,PIN_H23,Yes,,,
Ok,,LCD_DIM,Location,PIN_P21,Yes,,,
Ok,,LCD_DITH,Location,PIN_L23,Yes,,,
Ok,,LCD_G[0],Location,PIN_P26,Yes,,,
Ok,,LCD_G[1],Location,PIN_P25,Yes,,,
Ok,,LCD_G[2],Location,PIN_N26,Yes,,,
Ok,,LCD_G[3],Location,PIN_N25,Yes,,,
Ok,,LCD_G[4],Location,PIN_L22,Yes,,,
Ok,,LCD_G[5],Location,PIN_L21,Yes,,,
Ok,,LCD_G[6],Location,PIN_U26,Yes,,,
Ok,,LCD_G[7],Location,PIN_U25,Yes,,,
Ok,,LCD_HSD,Location,PIN_U22,Yes,,,
Ok,,LCD_MODE,Location,PIN_L24,Yes,,,
Ok,,LCD_POWER_CTL,Location,PIN_M28,Yes,,,
Ok,,LCD_RSTB,Location,PIN_K22,Yes,,,
Ok,,LCD_R[0],Location,PIN_V28,Yes,,,
Ok,,LCD_R[1],Location,PIN_V27,Yes,,,
Ok,,LCD_R[2],Location,PIN_U28,Yes,,,
Ok,,LCD_R[3],Location,PIN_U27,Yes,,,
Ok,,LCD_R[4],Location,PIN_R28,Yes,,,
Ok,,LCD_R[5],Location,PIN_R27,Yes,,,
Ok,,LCD_R[6],Location,PIN_V26,Yes,,,
Ok,,LCD_R[7],Location,PIN_V25,Yes,,,
Ok,,LCD_SHLR,Location,PIN_H24,Yes,,,
Ok,,LCD_UPDN,Location,PIN_K21,Yes,,,
Ok,,LCD_VSD,Location,PIN_V22,Yes,,,
Ok,,LSENSOR_ADDR_SEL,Location,PIN_J25,Yes,,,
Ok,,LSENSOR_INT,Location,PIN_L28,Yes,,,
Ok,,LSENSOR_SCL,Location,PIN_J26,Yes,,,
Ok,,LSENSOR_SDA,Location,PIN_L27,Yes,,,
Ok,,MIPI_CS_n,Location,PIN_D28,Yes,,,
Ok,,MIPI_I2C_SCL,Location,PIN_AE26,Yes,,,
Ok,,MIPI_I2C_SDA,Location,PIN_AE27,Yes,,,
Ok,,MIPI_MCLK,Location,PIN_G24,Yes,,,
Ok,,MIPI_PIXEL_CLK,Location,PIN_J27,Yes,,,
Ok,,MIPI_PIXEL_D[0],Location,PIN_F24,Yes,,,
Ok,,MIPI_PIXEL_D[1],Location,PIN_F25,Yes,,,
Ok,,MIPI_PIXEL_D[2],Location,PIN_D26,Yes,,,
Ok,,MIPI_PIXEL_D[3],Location,PIN_C27,Yes,,,
Ok,,MIPI_PIXEL_D[4],Location,PIN_F26,Yes,,,
Ok,,MIPI_PIXEL_D[5],Location,PIN_E26,Yes,,,
Ok,,MIPI_PIXEL_D[6],Location,PIN_G25,Yes,,,
Ok,,MIPI_PIXEL_D[7],Location,PIN_G26,Yes,,,
Ok,,MIPI_PIXEL_D[8],Location,PIN_H25,Yes,,,
Ok,,MIPI_PIXEL_D[9],Location,PIN_H26,Yes,,,
Ok,,MIPI_PIXEL_D[10],Location,PIN_M26,Yes,,,
Ok,,MIPI_PIXEL_D[11],Location,PIN_M25,Yes,,,
Ok,,MIPI_PIXEL_D[12],Location,PIN_AF27,Yes,,,
Ok,,MIPI_PIXEL_D[13],Location,PIN_AE28,Yes,,,
Ok,,MIPI_PIXEL_HS,Location,PIN_K26,Yes,,,
Ok,,MIPI_PIXEL_VS,Location,PIN_K25,Yes,,,
Ok,,MIPI_REFCLK,Location,PIN_G23,Yes,,,
Ok,,MIPI_RESET_n,Location,PIN_D27,Yes,,,
Ok,,MPU_AD0_SDO,Location,PIN_K27,Yes,,,
Ok,,MPU_CS_n,Location,PIN_F28,Yes,,,
Ok,,MPU_FSYNC,Location,PIN_G28,Yes,,,
Ok,,MPU_INT,Location,PIN_G27,Yes,,,
Ok,,MPU_SCL_SCLK,Location,PIN_M27,Yes,,,
Ok,,MPU_SDA_SDI,Location,PIN_K28,Yes,,,
Ok,,TOUCH_I2C_SCL,Location,PIN_T22,Yes,,,
Ok,,TOUCH_I2C_SDA,Location,PIN_T21,Yes,,,
Ok,,TOUCH_INT_n,Location,PIN_R23,Yes,,,
Ok,,AUD_ADCDAT,Location,PIN_D2,Yes,,,
Ok,,AUD_ADCDAT,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,AUD_ADCLRCK,Location,PIN_C2,Yes,,,
Ok,,AUD_ADCLRCK,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,AUD_BCLK,Location,PIN_F2,Yes,,,
Ok,,AUD_BCLK,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,AUD_DACDAT,Location,PIN_D1,Yes,,,
Ok,,AUD_DACDAT,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,AUD_DACLRCK,Location,PIN_E3,Yes,,,
Ok,,AUD_DACLRCK,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,AUD_XCK,Location,PIN_E1,Yes,,,
Ok,,AUD_XCK,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,ENET0_GTX_CLK,Location,PIN_A17,Yes,,,
Ok,,ENET0_GTX_CLK,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_INT_N,Location,PIN_A21,Yes,,,
Ok,,ENET0_INT_N,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_LINK100,Location,PIN_C14,Yes,,,
Ok,,ENET0_LINK100,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,ENET0_MDC,Location,PIN_C20,Yes,,,
Ok,,ENET0_MDC,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_MDIO,Location,PIN_B21,Yes,,,
Ok,,ENET0_MDIO,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RST_N,Location,PIN_C19,Yes,,,
Ok,,ENET0_RST_N,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_CLK,Location,PIN_A15,Yes,,,
Ok,,ENET0_RX_CLK,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_COL,Location,PIN_E15,Yes,,,
Ok,,ENET0_RX_COL,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_CRS,Location,PIN_D15,Yes,,,
Ok,,ENET0_RX_CRS,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_DATA[3],Location,PIN_C15,Yes,,,
Ok,,ENET0_RX_DATA[3],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_DATA[2],Location,PIN_D17,Yes,,,
Ok,,ENET0_RX_DATA[2],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_DATA[1],Location,PIN_D16,Yes,,,
Ok,,ENET0_RX_DATA[1],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_DATA[0],Location,PIN_C16,Yes,,,
Ok,,ENET0_RX_DATA[0],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_DV,Location,PIN_C17,Yes,,,
Ok,,ENET0_RX_DV,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_RX_ER,Location,PIN_D18,Yes,,,
Ok,,ENET0_RX_ER,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_TX_CLK,Location,PIN_B17,Yes,,,
Ok,,ENET0_TX_CLK,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_TX_DATA[3],Location,PIN_B19,Yes,,,
Ok,,ENET0_TX_DATA[3],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_TX_DATA[2],Location,PIN_A19,Yes,,,
Ok,,ENET0_TX_DATA[2],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_TX_DATA[1],Location,PIN_D19,Yes,,,
Ok,,ENET0_TX_DATA[1],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_TX_DATA[0],Location,PIN_C18,Yes,,,
Ok,,ENET0_TX_DATA[0],I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_TX_EN,Location,PIN_A18,Yes,,,
Ok,,ENET0_TX_EN,I/O Standard,2.5 V,Yes,,,
Ok,,ENET0_TX_ER,Location,PIN_B18,Yes,,,
Ok,,ENET0_TX_ER,I/O Standard,2.5 V,Yes,,,
Ok,,GPIO[35],Location,PIN_AG26,Yes,,,
Ok,,GPIO[35],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[34],Location,PIN_AH23,Yes,,,
Ok,,GPIO[34],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[33],Location,PIN_AH26,Yes,,,
Ok,,GPIO[33],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[32],Location,PIN_AF20,Yes,,,
Ok,,GPIO[32],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[31],Location,PIN_AG23,Yes,,,
Ok,,GPIO[31],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[30],Location,PIN_AE20,Yes,,,
Ok,,GPIO[30],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[29],Location,PIN_AF26,Yes,,,
Ok,,GPIO[29],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[28],Location,PIN_AH22,Yes,,,
Ok,,GPIO[28],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[27],Location,PIN_AE24,Yes,,,
Ok,,GPIO[27],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[26],Location,PIN_AG22,Yes,,,
Ok,,GPIO[26],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[25],Location,PIN_AE25,Yes,,,
Ok,,GPIO[25],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[24],Location,PIN_AH25,Yes,,,
Ok,,GPIO[24],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[23],Location,PIN_AD25,Yes,,,
Ok,,GPIO[23],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[22],Location,PIN_AG25,Yes,,,
Ok,,GPIO[22],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[21],Location,PIN_AD22,Yes,,,
Ok,,GPIO[21],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[20],Location,PIN_AF22,Yes,,,
Ok,,GPIO[20],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[19],Location,PIN_AF21,Yes,,,
Ok,,GPIO[19],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[18],Location,PIN_AE22,Yes,,,
Ok,,GPIO[18],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[17],Location,PIN_AC22,Yes,,,
Ok,,GPIO[17],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[16],Location,PIN_AF25,Yes,,,
Ok,,GPIO[16],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[15],Location,PIN_AE21,Yes,,,
Ok,,GPIO[15],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[14],Location,PIN_AF24,Yes,,,
Ok,,GPIO[14],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[13],Location,PIN_AF15,Yes,,,
Ok,,GPIO[13],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[12],Location,PIN_AD19,Yes,,,
Ok,,GPIO[12],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[11],Location,PIN_AF16,Yes,,,
Ok,,GPIO[11],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[10],Location,PIN_AC19,Yes,,,
Ok,,GPIO[10],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[9],Location,PIN_AE15,Yes,,,
Ok,,GPIO[9],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[8],Location,PIN_AD15,Yes,,,
Ok,,GPIO[8],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[7],Location,PIN_AE16,Yes,,,
Ok,,GPIO[7],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[6],Location,PIN_AD21,Yes,,,
Ok,,GPIO[6],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[5],Location,PIN_Y16,Yes,,,
Ok,,GPIO[5],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[4],Location,PIN_AC21,Yes,,,
Ok,,GPIO[4],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[3],Location,PIN_Y17,Yes,,,
Ok,,GPIO[3],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[2],Location,PIN_AB21,Yes,,,
Ok,,GPIO[2],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[1],Location,PIN_AC15,Yes,,,
Ok,,GPIO[1],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,GPIO[0],Location,PIN_AB22,Yes,,,
Ok,,GPIO[0],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,HSMC_CLKIN0,Location,PIN_AH15,Yes,,,
Ok,,HSMC_CLKIN0,I/O Standard,3.0-V LVTTL,Yes,,,
Ok,,HSMC_CLKIN_P1,Location,PIN_J27,Yes,,,
Ok,,HSMC_CLKIN_P1,I/O Standard,LVDS,Yes,,,
Ok,,HSMC_CLKIN_P2,Location,PIN_Y27,Yes,,,
Ok,,HSMC_CLKIN_P2,I/O Standard,LVDS,Yes,,,
Ok,,HSMC_CLKOUT0,Location,PIN_AD28,Yes,,,
Ok,,HSMC_CLKOUT0,I/O Standard,2.5 V,Yes,,,
Ok,,HSMC_CLKOUT_P1,Location,PIN_G23,Yes,,,
Ok,,HSMC_CLKOUT_P1,I/O Standard,LVDS,Yes,,,
Ok,,HSMC_CLKOUT_P2,Location,PIN_V23,Yes,,,
Ok,,HSMC_CLKOUT_P2,I/O Standard,LVDS,Yes,,,
Ok,,HSMC_D[3],Location,PIN_AF27,Yes,,,
Ok,,HSMC_D[3],I/O Standard,2.5 V,Yes,,,
Ok,,HSMC_D[2],Location,PIN_AE27,Yes,,,
Ok,,HSMC_D[2],I/O Standard,2.5 V,Yes,,,
Ok,,HSMC_D[1],Location,PIN_AE28,Yes,,,
Ok,,HSMC_D[1],I/O Standard,2.5 V,Yes,,,
Ok,,HSMC_D[0],Location,PIN_AE26,Yes,,,
Ok,,HSMC_D[0],I/O Standard,2.5 V,Yes,,,
Ok,,HSMC_RX_D_P[16],Location,PIN_T21,Yes,,,
Ok,,HSMC_RX_D_P[16],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[15],Location,PIN_R22,Yes,,,
Ok,,HSMC_RX_D_P[15],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[14],Location,PIN_P21,Yes,,,
Ok,,HSMC_RX_D_P[14],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[13],Location,PIN_P25,Yes,,,
Ok,,HSMC_RX_D_P[13],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[12],Location,PIN_N25,Yes,,,
Ok,,HSMC_RX_D_P[12],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[11],Location,PIN_L21,Yes,,,
Ok,,HSMC_RX_D_P[11],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[10],Location,PIN_U25,Yes,,,
Ok,,HSMC_RX_D_P[10],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[9],Location,PIN_T25,Yes,,,
Ok,,HSMC_RX_D_P[9],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[8],Location,PIN_R25,Yes,,,
Ok,,HSMC_RX_D_P[8],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[7],Location,PIN_M25,Yes,,,
Ok,,HSMC_RX_D_P[7],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[6],Location,PIN_L23,Yes,,,
Ok,,HSMC_RX_D_P[6],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[5],Location,PIN_K25,Yes,,,
Ok,,HSMC_RX_D_P[5],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[4],Location,PIN_H25,Yes,,,
Ok,,HSMC_RX_D_P[4],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[3],Location,PIN_G25,Yes,,,
Ok,,HSMC_RX_D_P[3],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[2],Location,PIN_F26,Yes,,,
Ok,,HSMC_RX_D_P[2],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[1],Location,PIN_D26,Yes,,,
Ok,,HSMC_RX_D_P[1],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_P[0],Location,PIN_F24,Yes,,,
Ok,,HSMC_RX_D_P[0],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[16],Location,PIN_U22,Yes,,,
Ok,,HSMC_TX_D_P[16],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[15],Location,PIN_V27,Yes,,,
Ok,,HSMC_TX_D_P[15],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[14],Location,PIN_U27,Yes,,,
Ok,,HSMC_TX_D_P[14],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[13],Location,PIN_R27,Yes,,,
Ok,,HSMC_TX_D_P[13],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[12],Location,PIN_V25,Yes,,,
Ok,,HSMC_TX_D_P[12],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[11],Location,PIN_L27,Yes,,,
Ok,,HSMC_TX_D_P[11],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[10],Location,PIN_J25,Yes,,,
Ok,,HSMC_TX_D_P[10],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[9],Location,PIN_P27,Yes,,,
Ok,,HSMC_TX_D_P[9],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[8],Location,PIN_J23,Yes,,,
Ok,,HSMC_TX_D_P[8],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[7],Location,PIN_H23,Yes,,,
Ok,,HSMC_TX_D_P[7],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[6],Location,PIN_K21,Yes,,,
Ok,,HSMC_TX_D_P[6],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[5],Location,PIN_M27,Yes,,,
Ok,,HSMC_TX_D_P[5],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[4],Location,PIN_K27,Yes,,,
Ok,,HSMC_TX_D_P[4],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[3],Location,PIN_G27,Yes,,,
Ok,,HSMC_TX_D_P[3],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[2],Location,PIN_F27,Yes,,,
Ok,,HSMC_TX_D_P[2],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[1],Location,PIN_E27,Yes,,,
Ok,,HSMC_TX_D_P[1],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_P[0],Location,PIN_D27,Yes,,,
Ok,,HSMC_TX_D_P[0],I/O Standard,LVDS,Yes,,,
Ok,,OTG_DACK_N[1],Location,PIN_D4,Yes,,,
Ok,,OTG_DACK_N[1],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_DACK_N[0],Location,PIN_C4,Yes,,,
Ok,,OTG_DACK_N[0],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_DREQ[1],Location,PIN_B4,Yes,,,
Ok,,OTG_DREQ[1],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_DREQ[0],Location,PIN_J1,Yes,,,
Ok,,OTG_DREQ[0],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_FSPEED,Location,PIN_C6,Yes,,,
Ok,,OTG_FSPEED,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_INT[1],Location,PIN_D5,Yes,,,
Ok,,OTG_INT[1],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_INT[0],Location,PIN_A6,Yes,,,
Ok,,OTG_INT[0],I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_LSPEED,Location,PIN_B6,Yes,,,
Ok,,OTG_LSPEED,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,OTG_WR_N,Location,PIN_A4,Yes,,,
Ok,,OTG_WR_N,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,SMA_CLKIN,Location,PIN_AH14,Yes,,,
Ok,,SMA_CLKIN,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,SMA_CLKOUT,Location,PIN_AE23,Yes,,,
Ok,,SMA_CLKOUT,I/O Standard,3.3-V LVTTL,Yes,,,
Ok,,HSMC_CLKIN_N1,Location,PIN_J28,Yes,,,
Ok,,HSMC_CLKIN_N1,I/O Standard,LVDS,Yes,,,
Ok,,HSMC_CLKIN_N2,Location,PIN_Y28,Yes,,,
Ok,,HSMC_CLKIN_N2,I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[0],Location,PIN_D28,Yes,,,
Ok,,HSMC_TX_D_N[0],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_N[0],Location,PIN_F25,Yes,,,
Ok,,HSMC_RX_D_N[0],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_N[1],Location,PIN_C27,Yes,,,
Ok,,HSMC_RX_D_N[1],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[1],Location,PIN_E28,Yes,,,
Ok,,HSMC_TX_D_N[1],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[2],Location,PIN_F28,Yes,,,
Ok,,HSMC_TX_D_N[2],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_N[2],Location,PIN_E26,Yes,,,
Ok,,HSMC_RX_D_N[2],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[3],Location,PIN_G28,Yes,,,
Ok,,HSMC_TX_D_N[3],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_N[3],Location,PIN_G26,Yes,,,
Ok,,HSMC_RX_D_N[3],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[4],Location,PIN_K28,Yes,,,
Ok,,HSMC_TX_D_N[4],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_N[4],Location,PIN_H26,Yes,,,
Ok,,HSMC_RX_D_N[4],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[5],Location,PIN_M28,Yes,,,
Ok,,HSMC_TX_D_N[5],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_N[5],Location,PIN_K26,Yes,,,
Ok,,HSMC_RX_D_N[5],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[6],Location,PIN_K22,Yes,,,
Ok,,HSMC_TX_D_N[6],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_RX_D_N[6],Location,PIN_L24,Yes,,,
Ok,,HSMC_RX_D_N[6],I/O Standard,LVDS,Yes,,,
Ok,,HSMC_TX_D_N[7],Location,PIN_H24,Yes,,,
Ok,,HSMC_TX_D_N[7],I/O Standard,LVDS,Yes,,,
